price	maint	doors	persons	lugg	safety	Value		price	maint	doors	persons	lugg	safety	value		price	maint	doors	persons	lugg	safety	value						
low	high	5more	2	med	low	unacc		1	1	5	2	2	1	1		1	1	5	2	2	1	1						
low	high	5more	2	med	med	unacc		1	1	5	2	2	2	1		1	1	5	2	2	2	1						
low	high	5more	2	med	high	unacc		1	1	5	2	2	3	1		1	1	5	2	2	3	1						
low	high	5more	2	big	low	unacc		1	1	5	2	3	1	1		1	1	5	2	3	1	1						
low	high	5more	2	big	med	unacc		1	1	5	2	3	2	1		1	1	5	2	3	2	1						
low	high	5more	2	big	high	unacc		1	1	5	2	3	3	1		1	1	5	2	3	3	1						
low	high	5more	4	small	low	unacc		1	1	5	4	1	1	1		1	1	5	4	1	1	1						
low	high	5more	4	small	med	acc		1	1	5	4	1	2	2		1	1	5	4	1	2	2						
low	high	5more	4	small	high	acc		1	1	5	4	1	3	2		1	1	5	4	1	3	2						
low	high	5more	4	med	low	unacc		1	1	5	4	2	1	1		1	1	5	4	2	1	1						
low	high	5more	4	med	med	acc		1	1	5	4	2	2	2		1	1	5	4	2	2	2						
low	high	5more	4	med	high	vgood		1	1	5	4	2	3	4		1	1	5	4	2	3	4						
low	high	5more	4	big	low	unacc		1	1	5	4	3	1	1		1	1	5	4	3	1	1						
low	high	5more	4	big	med	acc		1	1	5	4	3	2	2		1	1	5	4	3	2	2						
low	high	5more	4	big	high	vgood		1	1	5	4	3	3	4		1	1	5	4	3	3	4						
low	high	5more	more	small	low	unacc		1	1	5	5	1	1	1		1	1	5	5	1	1	1						
low	high	5more	more	small	med	acc		1	1	5	5	1	2	2		1	1	5	5	1	2	2						
low	high	5more	more	small	high	acc		1	1	5	5	1	3	2		1	1	5	5	1	3	2						
low	high	5more	more	med	low	unacc		1	1	5	5	2	1	1		1	1	5	5	2	1	1						
low	high	5more	more	med	med	acc		1	1	5	5	2	2	2		1	1	5	5	2	2	2						
low	high	5more	more	med	high	vgood		1	1	5	5	2	3	4		1	1	5	5	2	3	4						
low	high	5more	more	big	low	unacc		1	1	5	5	3	1	1		1	1	5	5	3	1	1						
low	high	5more	more	big	med	acc		1	1	5	5	3	2	2		1	1	5	5	3	2	2						
low	high	5more	more	big	high	vgood		1	1	5	5	3	3	4		1	1	5	5	3	3	4						
low	med	2	2	small	low	unacc		1	1	2	2	1	1	1		1	1	2	2	1	1	1						
low	med	2	2	small	med	unacc		1	1	2	2	1	2	1		1	1	2	2	1	2	1						
low	med	2	2	small	high	unacc		1	1	2	2	1	3	1		1	1	2	2	1	3	1						
low	med	2	2	med	low	unacc		1	1	2	2	2	1	1		1	1	2	2	2	1	1						
low	med	2	2	med	med	unacc		1	1	2	2	2	2	1		1	1	2	2	2	2	1						
low	med	2	2	med	high	unacc		1	1	2	2	2	3	1		1	1	2	2	2	3	1						
low	med	2	2	big	low	unacc		1	1	2	2	3	1	1		1	1	2	2	3	1	1						
low	med	2	2	big	med	unacc		1	1	2	2	3	2	1		1	1	2	2	3	2	1						
low	med	2	2	big	high	unacc		1	1	2	2	3	3	1		1	1	2	2	3	3	1						
low	med	2	4	small	low	unacc		1	1	2	4	1	1	1		1	1	2	4	1	1	1						
low	med	2	4	small	med	acc		1	1	2	4	1	2	2		1	1	2	4	1	2	2						
low	med	2	4	small	high	good		1	1	2	4	1	3	3		1	1	2	4	1	3	3						
low	med	2	4	med	low	unacc		1	1	2	4	2	1	1		1	1	2	4	2	1	1						
low	med	2	4	med	med	acc		1	1	2	4	2	2	2		1	1	2	4	2	2	2						
low	med	2	4	med	high	good		1	1	2	4	2	3	3		1	1	2	4	2	3	3						
low	med	2	4	big	low	unacc		1	1	2	4	3	1	1		1	1	2	4	3	1	1						
low	med	2	4	big	med	good		1	1	2	4	3	2	3		1	1	2	4	3	2	3						
low	med	2	4	big	high	vgood		1	1	2	4	3	3	4		1	1	2	4	3	3	4						
low	med	2	more	small	low	unacc		1	1	2	5	1	1	1		1	1	2	5	1	1	1						
low	med	2	more	small	med	unacc		1	1	2	5	1	2	1		1	1	2	5	1	2	1						
low	med	2	more	small	high	unacc		1	1	2	5	1	3	1		1	1	2	5	1	3	1						
low	med	2	more	med	low	unacc		1	1	2	5	2	1	1		1	1	2	5	2	1	1						
low	med	2	more	med	med	acc		1	1	2	5	2	2	2		1	1	2	5	2	2	2						
low	med	2	more	med	high	good		1	1	2	5	2	3	3		1	1	2	5	2	3	3						
low	med	2	more	big	low	unacc		1	1	2	5	3	1	1		1	1	2	5	3	1	1						
low	med	2	more	big	med	good		1	1	2	5	3	2	3		1	1	2	5	3	2	3						
low	med	2	more	big	high	vgood		1	1	2	5	3	3	4		1	1	2	5	3	3	4						
low	med	3	2	small	low	unacc		1	1	3	2	1	1	1		1	1	3	2	1	1	1						
low	med	3	2	small	med	unacc		1	1	3	2	1	2	1		1	1	3	2	1	2	1						
low	med	3	2	small	high	unacc		1	1	3	2	1	3	1		1	1	3	2	1	3	1						
low	med	3	2	med	low	unacc		1	1	3	2	2	1	1		1	1	3	2	2	1	1						
low	med	3	2	med	med	unacc		1	1	3	2	2	2	1		1	1	3	2	2	2	1						
low	med	3	2	med	high	unacc		1	1	3	2	2	3	1		1	1	3	2	2	3	1						
low	med	3	2	big	low	unacc		1	1	3	2	3	1	1		1	1	3	2	3	1	1						
low	med	3	2	big	med	unacc		1	1	3	2	3	2	1		1	1	3	2	3	2	1						
low	med	3	2	big	high	unacc		1	1	3	2	3	3	1		1	1	3	2	3	3	1						
low	med	3	4	small	low	unacc		1	1	3	4	1	1	1		1	1	3	4	1	1	1						
low	med	3	4	small	med	acc		1	1	3	4	1	2	2		1	1	3	4	1	2	2						
low	med	3	4	small	high	good		1	1	3	4	1	3	3		1	1	3	4	1	3	3						
low	med	3	4	med	low	unacc		1	1	3	4	2	1	1		1	1	3	4	2	1	1						
low	med	3	4	med	med	acc		1	1	3	4	2	2	2		1	1	3	4	2	2	2						
low	med	3	4	med	high	good		1	1	3	4	2	3	3		1	1	3	4	2	3	3						
low	med	3	4	big	low	unacc		1	1	3	4	3	1	1		1	1	3	4	3	1	1						
low	med	3	4	big	med	good		1	1	3	4	3	2	3		1	1	3	4	3	2	3						
low	med	3	4	big	high	vgood		1	1	3	4	3	3	4		1	1	3	4	3	3	4						
low	med	3	more	small	low	unacc		1	1	3	5	1	1	1		1	1	3	5	1	1	1						
low	med	3	more	small	med	acc		1	1	3	5	1	2	2		1	1	3	5	1	2	2						
low	med	3	more	small	high	good		1	1	3	5	1	3	3		1	1	3	5	1	3	3						
low	med	3	more	med	low	unacc		1	1	3	5	2	1	1		1	1	3	5	2	1	1						
low	med	3	more	med	med	good		1	1	3	5	2	2	3		1	1	3	5	2	2	3						
low	med	3	more	med	high	vgood		1	1	3	5	2	3	4		1	1	3	5	2	3	4						
low	med	3	more	big	low	unacc		1	1	3	5	3	1	1		1	1	3	5	3	1	1						
low	med	3	more	big	med	good		1	1	3	5	3	2	3		1	1	3	5	3	2	3						
low	med	3	more	big	high	vgood		1	1	3	5	3	3	4		1	1	3	5	3	3	4						
low	med	4	2	small	low	unacc		1	1	4	2	1	1	1		1	1	4	2	1	1	1						
low	med	4	2	small	med	unacc		1	1	4	2	1	2	1		1	1	4	2	1	2	1						
low	med	4	2	small	high	unacc		1	1	4	2	1	3	1		1	1	4	2	1	3	1						
low	med	4	2	med	low	unacc		1	1	4	2	2	1	1		1	1	4	2	2	1	1						
low	med	4	2	med	med	unacc		1	1	4	2	2	2	1		1	1	4	2	2	2	1						
low	med	4	2	med	high	unacc		1	1	4	2	2	3	1		1	1	4	2	2	3	1						
low	med	4	2	big	low	unacc		1	1	4	2	3	1	1		1	1	4	2	3	1	1						
low	med	4	2	big	med	unacc		1	1	4	2	3	2	1		1	1	4	2	3	2	1						
low	med	4	2	big	high	unacc		1	1	4	2	3	3	1		1	1	4	2	3	3	1						
low	med	4	4	small	low	unacc		1	1	4	4	1	1	1		1	1	4	4	1	1	1						
low	med	4	4	small	med	acc		1	1	4	4	1	2	2		1	1	4	4	1	2	2						
low	med	4	4	small	high	good		1	1	4	4	1	3	3		1	1	4	4	1	3	3						
low	med	4	4	med	low	unacc		1	1	4	4	2	1	1		1	1	4	4	2	1	1						
low	med	4	4	med	med	good		1	1	4	4	2	2	3		1	1	4	4	2	2	3						
low	med	4	4	med	high	vgood		1	1	4	4	2	3	4		1	1	4	4	2	3	4						
low	med	4	4	big	low	unacc		1	1	4	4	3	1	1		1	1	4	4	3	1	1						
low	med	4	4	big	med	good		1	1	4	4	3	2	3		1	1	4	4	3	2	3						
low	med	4	4	big	high	vgood		1	1	4	4	3	3	4		1	1	4	4	3	3	4						
low	med	4	more	small	low	unacc		1	1	4	5	1	1	1		1	1	4	5	1	1	1						
low	med	4	more	small	med	acc		1	1	4	5	1	2	2		1	1	4	5	1	2	2						
low	med	4	more	small	high	good		1	1	4	5	1	3	3		1	1	4	5	1	3	3						
low	med	4	more	med	low	unacc		1	1	4	5	2	1	1		1	1	4	5	2	1	1						
low	med	4	more	med	med	good		1	1	4	5	2	2	3		1	1	4	5	2	2	3						
low	med	4	more	med	high	vgood		1	1	4	5	2	3	4		1	1	4	5	2	3	4						
low	med	4	more	big	low	unacc		1	1	4	5	3	1	1		1	1	4	5	3	1	1						
low	med	4	more	big	med	good		1	1	4	5	3	2	3		1	1	4	5	3	2	3						
low	med	4	more	big	high	vgood		1	1	4	5	3	3	4		1	1	4	5	3	3	4						
low	med	5more	2	small	low	unacc		1	1	5	2	1	1	1		1	1	5	2	1	1	1						
low	med	5more	2	small	med	unacc		1	1	5	2	1	2	1		1	1	5	2	1	2	1						
low	med	5more	2	small	high	unacc		1	1	5	2	1	3	1		1	1	5	2	1	3	1						
low	med	5more	2	med	low	unacc		1	1	5	2	2	1	1		1	1	5	2	2	1	1						
low	med	5more	2	med	med	unacc		1	1	5	2	2	2	1		1	1	5	2	2	2	1						
low	med	5more	2	med	high	unacc		1	1	5	2	2	3	1		1	1	5	2	2	3	1						
low	med	5more	2	big	low	unacc		1	1	5	2	3	1	1		1	1	5	2	3	1	1						
low	med	5more	2	big	med	unacc		1	1	5	2	3	2	1		1	1	5	2	3	2	1						
low	med	5more	2	big	high	unacc		1	1	5	2	3	3	1		1	1	5	2	3	3	1						
low	med	5more	4	small	low	unacc		1	1	5	4	1	1	1		1	1	5	4	1	1	1						
low	med	5more	4	small	med	acc		1	1	5	4	1	2	2		1	1	5	4	1	2	2						
low	med	5more	4	small	high	good		1	1	5	4	1	3	3		1	1	5	4	1	3	3						
low	med	5more	4	med	low	unacc		1	1	5	4	2	1	1		1	1	5	4	2	1	1						
low	med	5more	4	med	med	good		1	1	5	4	2	2	3		1	1	5	4	2	2	3						
low	med	5more	4	med	high	vgood		1	1	5	4	2	3	4		1	1	5	4	2	3	4						
low	med	5more	4	big	low	unacc		1	1	5	4	3	1	1		1	1	5	4	3	1	1						
low	med	5more	4	big	med	good		1	1	5	4	3	2	3		1	1	5	4	3	2	3						
low	med	5more	4	big	high	vgood		1	1	5	4	3	3	4		1	1	5	4	3	3	4						
low	med	5more	more	small	low	unacc		1	1	5	5	1	1	1		1	1	5	5	1	1	1						
low	med	5more	more	small	med	acc		1	1	5	5	1	2	2		1	1	5	5	1	2	2						
low	med	5more	more	small	high	good		1	1	5	5	1	3	3		1	1	5	5	1	3	3						
low	med	5more	more	med	low	unacc		1	1	5	5	2	1	1		1	1	5	5	2	1	1						
low	med	5more	more	med	med	good		1	1	5	5	2	2	3		1	1	5	5	2	2	3						
low	med	5more	more	med	high	vgood		1	1	5	5	2	3	4		1	1	5	5	2	3	4						
low	med	5more	more	big	low	unacc		1	1	5	5	3	1	1		1	1	5	5	3	1	1						
low	med	5more	more	big	med	good		1	1	5	5	3	2	3		1	1	5	5	3	2	3						
low	med	5more	more	big	high	vgood		1	1	5	5	3	3	4		1	1	5	5	3	3	4						
low	low	2	2	small	low	unacc		1	1	2	2	1	1	1		1	1	2	2	1	1	1						
low	low	2	2	small	med	unacc		1	1	2	2	1	2	1		1	1	2	2	1	2	1						
low	low	2	2	small	high	unacc		1	1	2	2	1	3	1		1	1	2	2	1	3	1						
low	low	2	2	med	low	unacc		1	1	2	2	2	1	1		1	1	2	2	2	1	1						
low	low	2	2	med	med	unacc		1	1	2	2	2	2	1		1	1	2	2	2	2	1						
low	low	2	2	med	high	unacc		1	1	2	2	2	3	1		1	1	2	2	2	3	1						
low	low	2	2	big	low	unacc		1	1	2	2	3	1	1		1	1	2	2	3	1	1						
low	low	2	2	big	med	unacc		1	1	2	2	3	2	1		1	1	2	2	3	2	1						
low	low	2	2	big	high	unacc		1	1	2	2	3	3	1		1	1	2	2	3	3	1						
low	low	2	4	small	low	unacc		1	1	2	4	1	1	1		1	1	2	4	1	1	1						
low	low	2	4	small	med	acc		1	1	2	4	1	2	2		1	1	2	4	1	2	2						
low	low	2	4	small	high	good		1	1	2	4	1	3	3		1	1	2	4	1	3	3						
low	low	2	4	med	low	unacc		1	1	2	4	2	1	1		1	1	2	4	2	1	1						
low	low	2	4	med	med	acc		1	1	2	4	2	2	2		1	1	2	4	2	2	2						
low	low	2	4	med	high	good		1	1	2	4	2	3	3		1	1	2	4	2	3	3						
low	low	2	4	big	low	unacc		1	1	2	4	3	1	1		1	1	2	4	3	1	1						
low	low	2	4	big	med	good		1	1	2	4	3	2	3		1	1	2	4	3	2	3						
low	low	2	4	big	high	vgood		1	1	2	4	3	3	4		1	1	2	4	3	3	4						
low	low	2	more	small	low	unacc		1	1	2	5	1	1	1		1	1	2	5	1	1	1						
low	low	2	more	small	med	unacc		1	1	2	5	1	2	1		1	1	2	5	1	2	1						
low	low	2	more	small	high	unacc		1	1	2	5	1	3	1		1	1	2	5	1	3	1						
low	low	2	more	med	low	unacc		1	1	2	5	2	1	1		1	1	2	5	2	1	1						
low	low	2	more	med	med	acc		1	1	2	5	2	2	2		1	1	2	5	2	2	2						
low	low	2	more	med	high	good		1	1	2	5	2	3	3		1	1	2	5	2	3	3						
low	low	2	more	big	low	unacc		1	1	2	5	3	1	1		1	1	2	5	3	1	1						
low	low	2	more	big	med	good		1	1	2	5	3	2	3		1	1	2	5	3	2	3						
low	low	2	more	big	high	vgood		1	1	2	5	3	3	4		1	1	2	5	3	3	4						
low	low	3	2	small	low	unacc		1	1	3	2	1	1	1		1	1	3	2	1	1	1						
low	low	3	2	small	med	unacc		1	1	3	2	1	2	1		1	1	3	2	1	2	1						
low	low	3	2	small	high	unacc		1	1	3	2	1	3	1		1	1	3	2	1	3	1						
low	low	3	2	med	low	unacc		1	1	3	2	2	1	1		1	1	3	2	2	1	1						
low	low	3	2	med	med	unacc		1	1	3	2	2	2	1		1	1	3	2	2	2	1						
low	low	3	2	med	high	unacc		1	1	3	2	2	3	1		1	1	3	2	2	3	1						
low	low	3	2	big	low	unacc		1	1	3	2	3	1	1		1	1	3	2	3	1	1						
low	low	3	2	big	med	unacc		1	1	3	2	3	2	1		1	1	3	2	3	2	1						
low	low	3	2	big	high	unacc		1	1	3	2	3	3	1		1	1	3	2	3	3	1						
low	low	3	4	small	low	unacc		1	1	3	4	1	1	1		1	1	3	4	1	1	1						
low	low	3	4	small	med	acc		1	1	3	4	1	2	2		1	1	3	4	1	2	2						
low	low	3	4	small	high	good		1	1	3	4	1	3	3		1	1	3	4	1	3	3						
low	low	3	4	med	low	unacc		1	1	3	4	2	1	1		1	1	3	4	2	1	1						
low	low	3	4	med	med	acc		1	1	3	4	2	2	2		1	1	3	4	2	2	2						
low	low	3	4	med	high	good		1	1	3	4	2	3	3		1	1	3	4	2	3	3						
low	low	3	4	big	low	unacc		1	1	3	4	3	1	1		1	1	3	4	3	1	1						
low	low	3	4	big	med	good		1	1	3	4	3	2	3		1	1	3	4	3	2	3						
low	low	3	4	big	high	vgood		1	1	3	4	3	3	4		1	1	3	4	3	3	4						
low	low	3	more	small	low	unacc		1	1	3	5	1	1	1		1	1	3	5	1	1	1						
low	low	3	more	small	med	acc		1	1	3	5	1	2	2		1	1	3	5	1	2	2						
low	low	3	more	small	high	good		1	1	3	5	1	3	3		1	1	3	5	1	3	3						
low	low	3	more	med	low	unacc		1	1	3	5	2	1	1		1	1	3	5	2	1	1						
low	low	3	more	med	med	good		1	1	3	5	2	2	3		1	1	3	5	2	2	3						
low	low	3	more	med	high	vgood		1	1	3	5	2	3	4		1	1	3	5	2	3	4						
low	low	3	more	big	low	unacc		1	1	3	5	3	1	1		1	1	3	5	3	1	1						
low	low	3	more	big	med	good		1	1	3	5	3	2	3		1	1	3	5	3	2	3						
low	low	3	more	big	high	vgood		1	1	3	5	3	3	4		1	1	3	5	3	3	4						
low	low	4	2	small	low	unacc		1	1	4	2	1	1	1		1	1	4	2	1	1	1						
low	low	4	2	small	med	unacc		1	1	4	2	1	2	1		1	1	4	2	1	2	1						
low	low	4	2	small	high	unacc		1	1	4	2	1	3	1		1	1	4	2	1	3	1						
low	low	4	2	med	low	unacc		1	1	4	2	2	1	1		1	1	4	2	2	1	1						
low	low	4	2	med	med	unacc		1	1	4	2	2	2	1		1	1	4	2	2	2	1						
low	low	4	2	med	high	unacc		1	1	4	2	2	3	1		1	1	4	2	2	3	1						
low	low	4	2	big	low	unacc		1	1	4	2	3	1	1		1	1	4	2	3	1	1						
low	low	4	2	big	med	unacc		1	1	4	2	3	2	1		1	1	4	2	3	2	1						
low	low	4	2	big	high	unacc		1	1	4	2	3	3	1		1	1	4	2	3	3	1						
low	low	4	4	small	low	unacc		1	1	4	4	1	1	1		1	1	4	4	1	1	1						
low	low	4	4	small	med	acc		1	1	4	4	1	2	2		1	1	4	4	1	2	2						
low	low	4	4	small	high	good		1	1	4	4	1	3	3		1	1	4	4	1	3	3						
low	low	4	4	med	low	unacc		1	1	4	4	2	1	1		1	1	4	4	2	1	1						
low	low	4	4	med	med	good		1	1	4	4	2	2	3		1	1	4	4	2	2	3						
low	low	4	4	med	high	vgood		1	1	4	4	2	3	4		1	1	4	4	2	3	4						
low	low	4	4	big	low	unacc		1	1	4	4	3	1	1		1	1	4	4	3	1	1						
low	low	4	4	big	med	good		1	1	4	4	3	2	3		1	1	4	4	3	2	3						
low	low	4	4	big	high	vgood		1	1	4	4	3	3	4		1	1	4	4	3	3	4						
low	low	4	more	small	low	unacc		1	1	4	5	1	1	1		1	1	4	5	1	1	1						
low	low	4	more	small	med	acc		1	1	4	5	1	2	2		1	1	4	5	1	2	2						
low	low	4	more	small	high	good		1	1	4	5	1	3	3		1	1	4	5	1	3	3						
low	low	4	more	med	low	unacc		1	1	4	5	2	1	1		1	1	4	5	2	1	1						
low	low	4	more	med	med	good		1	1	4	5	2	2	3		1	1	4	5	2	2	3						
low	low	4	more	med	high	vgood		1	1	4	5	2	3	4		1	1	4	5	2	3	4						
low	low	4	more	big	low	unacc		1	1	4	5	3	1	1		1	1	4	5	3	1	1						
low	low	4	more	big	med	good		1	1	4	5	3	2	3		1	1	4	5	3	2	3						
low	low	4	more	big	high	vgood		1	1	4	5	3	3	4		1	1	4	5	3	3	4						
low	low	5more	2	small	low	unacc		1	1	5	2	1	1	1		1	1	5	2	1	1	1						
low	low	5more	2	small	med	unacc		1	1	5	2	1	2	1		1	1	5	2	1	2	1						
low	low	5more	2	small	high	unacc		1	1	5	2	1	3	1		1	1	5	2	1	3	1						
low	low	5more	2	med	low	unacc		1	1	5	2	2	1	1		1	1	5	2	2	1	1						
low	low	5more	2	med	med	unacc		1	1	5	2	2	2	1		1	1	5	2	2	2	1						
low	low	5more	2	med	high	unacc		1	1	5	2	2	3	1		1	1	5	2	2	3	1						
low	low	5more	2	big	low	unacc		1	1	5	2	3	1	1		1	1	5	2	3	1	1						
low	low	5more	2	big	med	unacc		1	1	5	2	3	2	1		1	1	5	2	3	2	1						
low	low	5more	2	big	high	unacc		1	1	5	2	3	3	1		1	1	5	2	3	3	1						
low	low	5more	4	small	low	unacc		1	1	5	4	1	1	1		1	1	5	4	1	1	1						
low	low	5more	4	small	med	acc		1	1	5	4	1	2	2		1	1	5	4	1	2	2						
low	low	5more	4	small	high	good		1	1	5	4	1	3	3		1	1	5	4	1	3	3						
low	low	5more	4	med	low	unacc		1	1	5	4	2	1	1		1	1	5	4	2	1	1						
low	low	5more	4	med	med	good		1	1	5	4	2	2	3		1	1	5	4	2	2	3						
low	low	5more	4	med	high	vgood		1	1	5	4	2	3	4		1	1	5	4	2	3	4						
low	low	5more	4	big	low	unacc		1	1	5	4	3	1	1		1	1	5	4	3	1	1						
low	low	5more	4	big	med	good		1	1	5	4	3	2	3		1	1	5	4	3	2	3						
low	low	5more	4	big	high	vgood		1	1	5	4	3	3	4		1	1	5	4	3	3	4						
low	low	5more	more	small	low	unacc		1	1	5	5	1	1	1		1	1	5	5	1	1	1						
low	low	5more	more	small	med	acc		1	1	5	5	1	2	2		1	1	5	5	1	2	2						
low	low	5more	more	small	high	good		1	1	5	5	1	3	3		1	1	5	5	1	3	3						
low	low	5more	more	med	low	unacc		1	1	5	5	2	1	1		1	1	5	5	2	1	1						
low	low	5more	more	med	med	good		1	1	5	5	2	2	3		1	1	5	5	2	2	3						
low	low	5more	more	med	high	vgood		1	1	5	5	2	3	4		1	1	5	5	2	3	4						
low	low	5more	more	big	low	unacc		1	1	5	5	3	1	1		1	1	5	5	3	1	1						
low	low	5more	more	big	med	good		1	1	5	5	3	2	3		1	1	5	5	3	2	3						
low	low	5more	more	big	high	vgood		1	1	5	5	3	3	4		1	1	5	5	3	3	4						
